scorer,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000,DLC_resnet50_EyeTrackingMay04shuffle1_200000
9,643.2741088867188,352.24371337890625,0.0034512877464294434,80.28973388671875,87.411376953125,0.0026483237743377686,702.3941040039062,298.85772705078125,0.9986743927001953,705.3485107421875,315.2333679199219,0.9963005781173706,696.8560791015625,330.3774719238281,0.988455057144165,667.1478271484375,333.0924377441406,0.9934162497520447,638.5625610351562,323.11016845703125,0.9981476068496704,638.6306762695312,298.355224609375,0.99747633934021,645.9336547851562,282.6880798339844,0.9917953014373779,681.0001831054688,276.9209289550781,0.9980180263519287,676.582275390625,289.1626892089844,0.9994999766349792,690.532958984375,297.7678527832031,0.9982296228408813,682.467529296875,303.2719421386719,0.9962587356567383,670.5092163085938,301.3231201171875,0.9973410367965698,663.1671142578125,295.53045654296875,0.9967000484466553,662.2305908203125,284.00238037109375,0.9966986179351807,670.735595703125,280.6659851074219,0.995478093624115,681.27783203125,281.4593505859375,0.9972269535064697,689.7591552734375,288.3984069824219,0.9981486797332764,650.9898071289062,300.0131530761719,0.9994083046913147
10,617.6080322265625,347.9571533203125,0.006146520376205444,684.970458984375,287.1199951171875,0.002775132656097412,702.5584106445312,298.8570251464844,0.9986904859542847,705.4984130859375,315.3325500488281,0.996832013130188,697.125732421875,329.6191711425781,0.9911055564880371,666.66064453125,332.4862365722656,0.9952398538589478,637.0919799804688,322.5464172363281,0.9990116357803345,637.939697265625,298.65521240234375,0.998343825340271,644.4066162109375,282.62615966796875,0.9943487644195557,680.4855346679688,276.0511169433594,0.997952938079834,676.2943115234375,288.82073974609375,0.9995325803756714,690.0842895507812,297.2429504394531,0.9978872537612915,682.6770629882812,303.33526611328125,0.9962591528892517,670.9082641601562,301.65185546875,0.9973794221878052,663.2841186523438,295.97503662109375,0.9971995949745178,661.9402465820312,284.37750244140625,0.9973747134208679,669.7030639648438,280.893798828125,0.9955702424049377,680.453369140625,281.3125,0.9975306987762451,689.4423217773438,288.10809326171875,0.9974547624588013,651.2115478515625,299.56280517578125,0.9995115995407104
11,945.3554077148438,513.4335327148438,0.04773604869842529,685.0761108398438,286.6545715332031,0.003020644187927246,702.3108520507812,298.11700439453125,0.9985347390174866,705.5977783203125,314.26873779296875,0.9967795610427856,698.0570068359375,329.0717468261719,0.993086576461792,667.3775024414062,333.0968017578125,0.9947901964187622,638.6029663085938,322.60675048828125,0.9981365203857422,638.0198974609375,297.3773498535156,0.9974617958068848,646.4039916992188,280.65704345703125,0.9929585456848145,680.9542236328125,276.1063537597656,0.9978516101837158,676.1150512695312,289.34564208984375,0.9994575381278992,690.2869873046875,297.0469970703125,0.9975882768630981,682.5535888671875,303.3164978027344,0.996192216873169,670.72412109375,301.4459228515625,0.9973803162574768,663.3557739257812,295.72393798828125,0.9968509078025818,661.1976928710938,284.79290771484375,0.9966127872467041,669.66650390625,280.79107666015625,0.995172381401062,680.0527954101562,281.2098388671875,0.9972559213638306,688.9357299804688,287.6378173828125,0.9968938231468201,650.8607177734375,299.79388427734375,0.9993894696235657
12,613.7816772460938,349.7153015136719,0.0038957297801971436,684.9376831054688,286.98614501953125,0.002679109573364258,702.2924194335938,298.1108093261719,0.9985288381576538,705.46826171875,314.58935546875,0.9969054460525513,697.3739013671875,329.24420166015625,0.9914568662643433,666.6817626953125,331.64874267578125,0.9945623278617859,639.5662231445312,322.58843994140625,0.9987521171569824,638.6658935546875,297.08660888671875,0.9969758987426758,646.1395874023438,280.8596496582031,0.9930028915405273,681.5440063476562,276.7351989746094,0.9979119300842285,676.2947998046875,288.92877197265625,0.9994979500770569,690.1204223632812,296.4076232910156,0.9980372190475464,683.0108642578125,303.054443359375,0.9963023662567139,670.93994140625,301.4742126464844,0.9974473714828491,662.9430541992188,295.7135009765625,0.9973069429397583,661.2857666015625,284.37298583984375,0.9967010021209717,670.1984252929688,280.5110778808594,0.9947303533554077,680.5496826171875,281.0484313964844,0.9972981214523315,689.1693115234375,287.1955871582031,0.9971587657928467,650.73095703125,299.08740234375,0.9993872046470642
13,615.6964721679688,347.09661865234375,0.007900327444076538,684.8939208984375,286.85491943359375,0.0026307106018066406,702.0786743164062,297.7488708496094,0.9983426332473755,705.8587646484375,314.9081115722656,0.9970815777778625,697.5708618164062,330.0259094238281,0.9914228916168213,667.39208984375,333.0636901855469,0.9948922395706177,638.8927612304688,323.5226745605469,0.9989204406738281,637.5806884765625,299.19708251953125,0.997966468334198,644.81103515625,282.369873046875,0.9940109252929688,680.71826171875,276.0447998046875,0.998306930065155,676.15771484375,289.14886474609375,0.9996042251586914,689.888671875,296.2651062011719,0.9981391429901123,683.2173461914062,303.0967102050781,0.9964080452919006,671.4074096679688,301.6690368652344,0.9974613189697266,663.0958251953125,296.268310546875,0.9970476627349854,661.3840942382812,285.1700744628906,0.9971177577972412,669.7754516601562,280.8700256347656,0.9960205554962158,679.8800659179688,281.1187744140625,0.998049259185791,688.8150024414062,287.25146484375,0.9977083206176758,650.7423095703125,299.7369079589844,0.9994328022003174
14,947.7317504882812,513.8994750976562,0.02309095859527588,684.8794555664062,286.8239440917969,0.0026190876960754395,701.3648681640625,297.8208923339844,0.9984793663024902,705.171142578125,314.89306640625,0.9968497157096863,695.9309692382812,330.1488342285156,0.992397665977478,666.4514770507812,333.3037414550781,0.9953367710113525,638.6343994140625,324.4833679199219,0.9988569021224976,637.45068359375,300.6014404296875,0.9981899261474609,643.7678833007812,282.9974060058594,0.9947818517684937,679.9127197265625,275.78070068359375,0.9983612298965454,675.9642944335938,289.0193786621094,0.9996172189712524,689.5823364257812,295.9697570800781,0.9981784820556641,683.7444458007812,303.72991943359375,0.9958930611610413,672.440185546875,302.6219177246094,0.9973024129867554,663.79052734375,297.4419860839844,0.9965915083885193,661.4114990234375,285.9866027832031,0.9969303607940674,668.6299438476562,280.5968322753906,0.9955956339836121,678.7135620117188,280.41839599609375,0.9980382919311523,688.1284790039062,286.69287109375,0.997736930847168,650.891357421875,299.9853820800781,0.9993387460708618
15,952.3046264648438,510.5761413574219,0.06843715906143188,685.1104736328125,286.64300537109375,0.002629101276397705,700.2088012695312,296.9762878417969,0.9985084533691406,702.04052734375,313.29364013671875,0.997874915599823,695.4552612304688,328.95867919921875,0.995512843132019,666.295654296875,332.8997802734375,0.9956521987915039,638.0834350585938,323.7951965332031,0.9991286993026733,637.892333984375,299.71331787109375,0.997946560382843,645.0333862304688,282.59161376953125,0.9948034882545471,680.1845703125,276.0082702636719,0.9983683824539185,676.2257080078125,289.40570068359375,0.9995540380477905,689.708740234375,295.4535217285156,0.9981250762939453,685.0148315429688,303.7478332519531,0.9956939220428467,673.5459594726562,302.822021484375,0.997190535068512,663.992919921875,297.800048828125,0.9958775043487549,661.0624389648438,286.1383361816406,0.9969167709350586,668.3565063476562,280.801513671875,0.9955309629440308,678.3464965820312,280.51348876953125,0.9980713129043579,687.7901611328125,286.25274658203125,0.9974485635757446,650.98583984375,299.9935302734375,0.9990798234939575
16,617.209228515625,359.3827819824219,0.004500329494476318,684.8925170898438,287.1220397949219,0.0025986135005950928,700.7359008789062,297.3560791015625,0.9983280897140503,702.724853515625,313.5496826171875,0.9970858097076416,695.7918701171875,330.1423034667969,0.9929516315460205,667.3389892578125,333.0828552246094,0.9936134815216064,637.9910278320312,322.7861022949219,0.9986032843589783,637.7308349609375,297.2981262207031,0.9972886443138123,645.3685913085938,281.1247253417969,0.9918954372406006,681.1470336914062,276.97174072265625,0.998177707195282,676.0984497070312,289.5274658203125,0.9995144605636597,689.34814453125,296.46917724609375,0.9980096817016602,682.3922119140625,303.0976257324219,0.9967416524887085,670.4895629882812,301.4482116699219,0.9974761605262756,662.7626342773438,295.5204772949219,0.9967839121818542,661.701416015625,284.19580078125,0.9964890480041504,670.6505126953125,280.6976318359375,0.9947553873062134,680.820068359375,281.3417663574219,0.9976476430892944,689.0911865234375,287.91546630859375,0.997883677482605,650.3329467773438,299.5772705078125,0.9994453191757202
17,948.94091796875,509.9295959472656,0.025100648403167725,684.0183715820312,287.0527038574219,0.0022730231285095215,703.7589721679688,298.3775634765625,0.9984504580497742,707.6767578125,314.7478942871094,0.9963600635528564,698.8465576171875,329.3247985839844,0.9909229278564453,668.2412109375,332.6501159667969,0.9901933670043945,639.0533447265625,321.71026611328125,0.9976367950439453,638.1116333007812,296.8883361816406,0.996429443359375,645.5977783203125,279.80096435546875,0.992935299873352,681.86669921875,276.36895751953125,0.9980323314666748,676.3564453125,288.2255554199219,0.9994887709617615,689.8142700195312,296.5314025878906,0.9984698295593262,681.5709228515625,301.3377380371094,0.9970893859863281,669.2471313476562,299.84881591796875,0.9978048801422119,662.8865966796875,293.84747314453125,0.9976799488067627,661.8118896484375,282.9242858886719,0.996817946434021,671.3614501953125,280.0321350097656,0.9946818947792053,682.3193969726562,280.6741638183594,0.9967953562736511,689.68212890625,287.7000732421875,0.9970346689224243,651.1151733398438,298.487060546875,0.9994553327560425
18,615.983154296875,345.32427978515625,0.004004806280136108,684.0169067382812,287.2789001464844,0.0023606717586517334,704.5108642578125,298.70513916015625,0.9985141158103943,708.247314453125,314.6982116699219,0.9964141845703125,698.833740234375,329.17388916015625,0.9905966520309448,667.7147216796875,332.66387939453125,0.9904296398162842,638.7510375976562,321.6328430175781,0.9980028867721558,637.812744140625,296.9044494628906,0.997104823589325,645.7472534179688,279.9481201171875,0.9938727617263794,682.5992431640625,276.3602600097656,0.9983611702919006,676.3840942382812,288.0635681152344,0.9994296431541443,689.92578125,296.7157287597656,0.9983705282211304,681.5440063476562,301.52642822265625,0.9967149496078491,669.086181640625,299.4679260253906,0.9978684186935425,662.1937866210938,293.3142395019531,0.9980396032333374,662.13623046875,281.9045715332031,0.9971320629119873,672.3555908203125,279.7332763671875,0.9954205751419067,683.2646484375,280.7336120605469,0.9965853095054626,690.3009033203125,288.2145080566406,0.9977431297302246,650.9630126953125,298.7567138671875,0.9995214939117432
19,946.1167602539062,511.325439453125,0.049563825130462646,684.4651489257812,287.52374267578125,0.002367645502090454,704.1825561523438,298.5694580078125,0.9983838200569153,708.1461791992188,315.01300048828125,0.9963529109954834,698.0209350585938,329.6288146972656,0.988584578037262,667.419677734375,333.10675048828125,0.9935743808746338,638.1569213867188,322.5186767578125,0.9986884593963623,637.564453125,298.67510986328125,0.998031497001648,645.4985961914062,280.85040283203125,0.9936661124229431,682.2964477539062,277.09722900390625,0.9983953237533569,676.6651611328125,288.3872375488281,0.9995067715644836,690.4962768554688,296.8391418457031,0.998302698135376,682.1823120117188,302.3648986816406,0.9967725276947021,669.9918823242188,300.6382141113281,0.9977937936782837,662.799560546875,294.98553466796875,0.9971756339073181,661.9461059570312,283.6167297363281,0.9966719150543213,671.8614501953125,280.3326110839844,0.9948833584785461,682.7797241210938,281.3767395019531,0.9967785477638245,690.5255737304688,288.3033142089844,0.9980663061141968,651.1986083984375,299.3421936035156,0.9994981288909912
